x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database
-9.100236,4.2017407,15515,1.0,I,I-E,14.0,flsh
-1.1654185,15.982569,15516,2.0,II,II-B,4.0,flsh
4.6532044,1.3898287,15517,1.0,I,I-E,8.0,flsh
-5.055783,6.8749166,15518,1.0,IV,IV-A3,5.0,flsh
5.530167,6.765571,15519,1.0,I,I-F,6.0,flsh
17.383995,9.817195,15520,2.0,II,II-B,4.0,flsh
17.384861,9.816689,15521,2.0,II,II-B,4.0,flsh
17.39938,9.819268,15522,2.0,II,II-B,4.0,flsh
-1.1746141,15.985116,15523,2.0,II,II-B,4.0,flsh
16.530148,3.8623648,15524,1.0,I,I-F,6.0,benchmark
-0.048055355,4.4728007,15525,2.0,II,II-A,5.0,benchmark
2.3500266,7.0819826,15526,1.0,I,I-E,14.0,benchmark
1.528743,22.384874,15527,1.0,I,I-E,13.0,benchmark
1.5344296,22.388477,15528,1.0,I,I-E,13.0,benchmark
0.83808696,4.4613695,15529,2.0,II,II-A,4.0,benchmark
11.218218,-8.990521,15530,1.0,I,I-E,12.0,benchmark
14.307561,1.6570941,15531,1.0,I,I-E,13.0,benchmark
14.222718,1.8276463,15532,1.0,I,I-E,11.0,benchmark
5.3806906,3.8939073,15533,1.0,I,I-E,16.0,benchmark
12.400339,18.650345,15534,1.0,I,I-E,9.0,benchmark
15.27023,11.843244,15535,1.0,I,I-E,8.0,benchmark
16.54911,3.7752,15536,1.0,I,I-F,8.0,benchmark
-7.579724,8.403253,15537,1.0,I,I-E,8.0,benchmark
21.218733,13.256647,15538,1.0,I,I-E,12.0,benchmark
9.375859,14.88152,15539,1.0,I,I-C,6.0,benchmark
5.671315,18.624615,15540,1.0,I,I-B,8.0,flsh
11.816608,14.389785,15541,1.0,I,I-C,7.0,flsh
5.66131,18.603365,15542,1.0,I,I-B,8.0,benchmark
11.844595,14.418333,15543,1.0,I,I-C,7.0,benchmark
6.036597,-0.74075216,15544,1.0,I,I-E,8.0,benchmark
-3.7376149,12.051957,15545,1.0,I,I-F,8.0,benchmark
3.5708132,17.168833,15546,1.0,I,I-B,11.0,benchmark
2.3442712,17.444418,15547,1.0,I,I-B,9.0,benchmark
7.6899214,-0.07972146,15548,1.0,I,I-E,8.0,benchmark
-0.849703,4.936631,15549,2.0,II,II-A,10.0,benchmark
11.596126,5.3416076,15550,1.0,III,III-B,13.0,benchmark
-9.176969,4.376336,15551,1.0,I,I-E,12.0,benchmark
-0.025595572,7.838277,15552,2.0,II,II-D,1.0,benchmark
-0.025585655,7.8381405,15553,2.0,II,II-D,1.0,benchmark
-0.024700547,7.8381248,15554,2.0,II,II-D,1.0,benchmark
